transaction_id,customer_id,transaction_date,merchant_category,gross_amount,city,payment_mode,status,card_tier,cashback_rate,credit_limit,cashback_amount,net_transaction,transaction_year,transaction_month,transaction_quarter,day_of_week,utilisation_flag,txn_size_bucket,is_weekend,is_approved,is_outlier
TXN0000139,CUST00013,2023-07-06 12:19:00,Grocery,1822.77,Mumbai,Online,Approved,Platinum,0.015,316663,27.34,1795.43,2023,7,3,Thursday,0,Small (1K-5K),0,1,0
TXN0000140,CUST00882,2023-03-09 08:31:00,Dining,1964.68,Lucknow,Contactless,Approved,Gold,0.01,172329,19.65,1945.03,2023,3,1,Thursday,0,Small (1K-5K),0,1,0
TXN0000141,CUST00161,2023-12-03 13:36:00,Healthcare,4069.74,Bengaluru,Swipe,Approved,Classic,0.005,70032,20.35,4049.39,2023,12,4,Sunday,0,Small (1K-5K),1,1,0
TXN0000142,CUST00993,2023-01-14 00:40:00,Dining,3333.64,Kolkata,Emi,Approved,Classic,0.005,136846,16.67,3316.97,2023,1,1,Saturday,0,Small (1K-5K),1,1,0
TXN0000143,CUST00277,2023-03-09 16:17:00,Fuel,2346.74,Delhi,Contactless,Approved,Platinum,0.015,554615,35.2,2311.54,2023,3,1,Thursday,0,Small (1K-5K),0,1,0
TXN0000144,CUST00326,2023-05-09 19:51:00,Fuel,1080.94,Pune,Online,Approved,Gold,0.01,298170,10.81,1070.13,2023,5,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0000145,CUST00036,2023-08-17 06:21:00,Grocery,2198.83,Kolkata,Online,Approved,Platinum,0.015,381516,32.98,2165.85,2023,8,3,Thursday,0,Small (1K-5K),0,1,0
TXN0000146,CUST00257,2024-09-17 16:47:00,Electronics,6312.21,Delhi,Emi,Approved,Platinum,0.015,399724,94.68,6217.53,2024,9,3,Tuesday,0,Medium (5K-15K),0,1,0
TXN0000147,CUST00361,2023-10-07 14:51:00,Electronics,16388.07,Chennai,Online,Approved,Classic,0.005,142214,81.94,16306.13,2023,10,4,Saturday,0,Large (15K-50K),1,1,1
TXN0000148,CUST00541,2023-11-10 05:10:00,Dining,3068.02,Lucknow,Swipe,Declined,Infinite,0.02,1140490,61.36,3006.66,2023,11,4,Friday,0,Small (1K-5K),0,0,0
TXN0000149,CUST00104,2024-08-12 17:40:00,Online Shopping,5648.11,Lucknow,Contactless,Declined,Gold,0.01,270285,56.48,5591.63,2024,8,3,Monday,0,Medium (5K-15K),0,0,0
TXN0000150,CUST00731,2023-09-06 20:48:00,Entertainment,995.45,Mumbai,Swipe,Approved,Classic,0.005,140520,4.98,990.47,2023,9,3,Wednesday,0,Micro (<1K),0,1,0
TXN0000151,CUST00046,2023-11-27 19:26:00,Fuel,2673.87,Bengaluru,Swipe,Approved,Gold,0.01,219342,26.74,2647.13,2023,11,4,Monday,0,Small (1K-5K),0,1,0
TXN0000152,CUST00120,2024-12-01 13:58:00,Fuel,1577.77,Mumbai,Contactless,Approved,Gold,0.01,173831,15.78,1561.99,2024,12,4,Sunday,0,Small (1K-5K),1,1,0
TXN0000153,CUST00371,2024-12-11 15:50:00,Travel,100.0,Bengaluru,Swipe,Approved,Classic,0.005,65129,0.5,99.5,2024,12,4,Wednesday,0,Micro (<1K),0,1,0
TXN0000154,CUST00522,2024-05-03 02:22:00,Online Shopping,1416.29,Hyderabad,Contactless,Approved,Classic,0.005,103225,7.08,1409.21,2024,5,2,Friday,0,Small (1K-5K),0,1,0
TXN0000155,CUST00330,2023-09-13 19:01:00,,2566.75,Chennai,Online,Approved,Classic,0.005,76772,12.83,2553.92,2023,9,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0000156,CUST00236,2023-06-22 05:27:00,Fuel,2817.87,Hyderabad,Contactless,Approved,Gold,0.01,256708,28.18,2789.69,2023,6,2,Thursday,0,Small (1K-5K),0,1,0
TXN0000157,CUST00262,2023-06-17 23:19:00,Entertainment,2702.35,Hyderabad,Swipe,Declined,Infinite,0.02,792401,54.05,2648.3,2023,6,2,Saturday,0,Small (1K-5K),1,0,0
TXN0000158,CUST00772,2024-04-21 23:49:00,Dining,2107.06,Jaipur,Online,Approved,Platinum,0.015,543641,31.61,2075.45,2024,4,2,Sunday,0,Small (1K-5K),1,1,0
TXN0000159,CUST00199,2023-08-30 12:20:00,Entertainment,2443.01,Jaipur,Online,Approved,Platinum,0.015,509186,36.65,2406.36,2023,8,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0000160,CUST00062,2023-01-11 01:46:00,Grocery,3256.11,Jaipur,Swipe,Approved,Classic,0.005,87930,16.28,3239.83,2023,1,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0000161,CUST00653,2023-07-27 04:38:00,Dining,2643.66,Chennai,Online,Approved,Gold,0.01,251936,26.44,2617.22,2023,7,3,Thursday,0,Small (1K-5K),0,1,0
TXN0000162,CUST00977,2024-07-30 00:36:00,Dining,2791.55,Chennai,Online,Approved,Gold,0.01,197576,27.92,2763.63,2024,7,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0000163,CUST00875,2023-02-08 22:40:00,Online Shopping,5717.54,Delhi,Emi,Approved,Classic,0.005,125631,28.59,5688.95,2023,2,1,Wednesday,0,Medium (5K-15K),0,1,0
TXN0000164,CUST00453,2023-02-26 13:19:00,Entertainment,2252.39,Pune,Online,Approved,Classic,0.005,95830,11.26,2241.13,2023,2,1,Sunday,0,Small (1K-5K),1,1,0
TXN0000165,CUST00022,2024-04-09 13:04:00,Fuel,1641.16,Delhi,Online,Approved,Classic,0.005,76062,8.21,1632.95,2024,4,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0000166,CUST00652,2024-10-22 09:19:00,Fuel,258.71,Lucknow,Online,Approved,Gold,0.01,157608,2.59,256.12,2024,10,4,Tuesday,0,Micro (<1K),0,1,0
TXN0000167,CUST00026,2023-05-30 14:32:00,Electronics,23856.66,Chennai,Emi,Approved,Platinum,0.015,519949,357.85,23498.81,2023,5,2,Tuesday,0,Large (15K-50K),0,1,1
TXN0000168,CUST00290,2024-05-15 07:53:00,Online Shopping,5436.95,Chennai,Online,Approved,Gold,0.01,295691,54.37,5382.58,2024,5,2,Wednesday,0,Medium (5K-15K),0,1,0
TXN0000169,CUST00290,2024-12-23 10:20:00,Travel,6748.37,Hyderabad,Contactless,Approved,Gold,0.01,295691,67.48,6680.89,2024,12,4,Monday,0,Medium (5K-15K),0,1,0
TXN0000170,CUST00980,2023-09-24 21:03:00,Dining,663.79,Chennai,Online,Approved,Gold,0.01,278902,6.64,657.15,2023,9,3,Sunday,0,Micro (<1K),1,1,0
TXN0000171,CUST00310,2023-10-18 05:41:00,Grocery,2656.81,Kolkata,Online,Approved,Classic,0.005,116562,13.28,2643.53,2023,10,4,Wednesday,0,Small (1K-5K),0,1,0
TXN0000172,CUST00508,2023-09-12 03:25:00,Fuel,2773.54,Lucknow,Swipe,Approved,Platinum,0.015,471013,41.6,2731.94,2023,9,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0000173,CUST00722,2024-09-26 15:38:00,Fuel,2615.93,Delhi,Online,Approved,Classic,0.005,90768,13.08,2602.85,2024,9,3,Thursday,0,Small (1K-5K),0,1,0
TXN0000174,CUST00676,2023-05-28 23:45:00,Dining,882.32,Mumbai,Online,Approved,Infinite,0.02,652727,17.65,864.67,2023,5,2,Sunday,0,Micro (<1K),1,1,0
TXN0000175,CUST00776,2023-03-04 23:27:00,Grocery,1545.54,Hyderabad,Contactless,Approved,Classic,0.005,94092,7.73,1537.81,2023,3,1,Saturday,0,Small (1K-5K),1,1,0
TXN0000176,CUST00837,2024-03-29 11:51:00,Entertainment,1968.64,Kolkata,Swipe,Approved,Platinum,0.015,448372,29.53,1939.11,2024,3,1,Friday,0,Small (1K-5K),0,1,0
TXN0000177,CUST00172,2023-10-02 18:14:00,Grocery,2587.22,Mumbai,Online,Approved,Classic,0.005,97576,12.94,2574.28,2023,10,4,Monday,0,Small (1K-5K),0,1,0
TXN0000178,CUST00760,2024-09-28 06:19:00,Fuel,3048.12,Hyderabad,Online,Declined,Platinum,0.015,582157,45.72,3002.4,2024,9,3,Saturday,0,Small (1K-5K),1,0,0
TXN0000179,CUST00607,2023-08-25 21:36:00,Online Shopping,3691.82,Pune,Swipe,Approved,Classic,0.005,143525,18.46,3673.36,2023,8,3,Friday,0,Small (1K-5K),0,1,0
TXN0000180,CUST00481,2024-02-14 18:01:00,Travel,16437.15,Pune,Swipe,Approved,Gold,0.01,264398,164.37,16272.78,2024,2,1,Wednesday,0,Large (15K-50K),0,1,1
TXN0000181,CUST00833,2023-10-11 10:54:00,Dining,1764.32,Mumbai,Online,Approved,Classic,0.005,86241,8.82,1755.5,2023,10,4,Wednesday,0,Small (1K-5K),0,1,0
TXN0000182,CUST00647,2023-08-06 23:49:00,Fuel,1621.76,Kolkata,Online,Approved,Gold,0.01,277986,16.22,1605.54,2023,8,3,Sunday,0,Small (1K-5K),1,1,0
TXN0000183,CUST00243,2024-11-18 18:55:00,Entertainment,2149.71,Chennai,Online,Approved,Platinum,0.015,522077,32.25,2117.46,2024,11,4,Monday,0,Small (1K-5K),0,1,0
TXN0000184,CUST00571,2023-07-07 22:22:00,Electronics,9066.95,Pune,Online,Approved,Gold,0.01,196107,90.67,8976.28,2023,7,3,Friday,0,Medium (5K-15K),0,1,0
TXN0000185,CUST00439,2023-06-28 16:30:00,Online Shopping,4685.38,Mumbai,Online,Approved,Gold,0.01,237080,46.85,4638.53,2023,6,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0000186,CUST00370,2024-07-25 22:14:00,Grocery,2712.98,Kolkata,Online,Approved,Classic,0.005,84664,13.56,2699.42,2024,7,3,Thursday,0,Small (1K-5K),0,1,0
TXN0000187,CUST00574,2023-12-09 14:12:00,Electronics,16917.4,Hyderabad,Online,Approved,Gold,0.01,163164,169.17,16748.23,2023,12,4,Saturday,0,Large (15K-50K),1,1,1
TXN0000188,CUST00564,2023-09-12 16:06:00,Fuel,2992.64,Bengaluru,Swipe,Approved,Classic,0.005,135990,14.96,2977.68,2023,9,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0000189,CUST00764,2023-08-15 07:01:00,Entertainment,1900.83,Hyderabad,Online,Approved,Gold,0.01,220358,19.01,1881.82,2023,8,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0000190,CUST00120,2024-05-07 07:17:00,Grocery,3044.11,Jaipur,Swipe,Approved,Gold,0.01,173831,30.44,3013.67,2024,5,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0000191,CUST00751,2023-12-15 07:40:00,Entertainment,1547.92,Chennai,Online,Approved,Classic,0.005,106822,7.74,1540.18,2023,12,4,Friday,0,Small (1K-5K),0,1,0
TXN0000192,CUST00802,2024-11-26 06:03:00,Electronics,34706.95,Chennai,Contactless,Approved,Classic,0.005,62196,173.53,34533.42,2024,11,4,Tuesday,1,Large (15K-50K),0,1,1
TXN0000193,CUST00967,2023-07-05 07:27:00,Dining,3118.2,Ahmedabad,Online,Approved,Gold,0.01,155438,31.18,3087.02,2023,7,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0000194,CUST00480,2023-11-14 03:54:00,Grocery,3603.31,Kolkata,Swipe,Approved,Gold,0.01,232228,36.03,3567.28,2023,11,4,Tuesday,0,Small (1K-5K),0,1,0
TXN0000195,CUST00483,2023-07-03 04:18:00,Entertainment,2028.57,Bengaluru,Swipe,Approved,Gold,0.01,180315,20.29,2008.28,2023,7,3,Monday,0,Small (1K-5K),0,1,0
TXN0000196,CUST00754,2024-05-02 08:01:00,Grocery,1777.29,Mumbai,Swipe,Reversed,Classic,0.005,142708,8.89,1768.4,2024,5,2,Thursday,0,Small (1K-5K),0,0,0
TXN0000197,CUST00290,2024-10-10 18:34:00,Dining,1755.83,Delhi,Online,Declined,Gold,0.01,295691,17.56,1738.27,2024,10,4,Thursday,0,Small (1K-5K),0,0,0
TXN0000198,CUST00422,2024-01-19 06:45:00,Dining,2372.24,Bengaluru,Online,Approved,Platinum,0.015,410140,35.58,2336.66,2024,1,1,Friday,0,Small (1K-5K),0,1,0
TXN0000199,CUST00727,2024-04-14 05:03:00,Entertainment,2236.11,Mumbai,Swipe,Approved,Classic,0.005,101990,11.18,2224.93,2024,4,2,Sunday,0,Small (1K-5K),1,1,0
TXN0000200,CUST00403,2023-09-05 07:22:00,Healthcare,5284.1,Mumbai,Contactless,Approved,Gold,0.01,297038,52.84,5231.26,2023,9,3,Tuesday,0,Medium (5K-15K),0,1,0
TXN0000201,CUST00673,2023-02-15 10:58:00,Fuel,2664.77,Ahmedabad,Online,Approved,Classic,0.005,67786,13.32,2651.45,2023,2,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0000202,CUST00692,2023-03-16 12:03:00,Dining,3600.56,Ahmedabad,Online,Approved,Classic,0.005,120702,18.0,3582.56,2023,3,1,Thursday,0,Small (1K-5K),0,1,0
TXN0000203,CUST00773,2023-05-09 07:52:00,Healthcare,3228.82,Delhi,Online,Approved,Classic,0.005,124691,16.14,3212.68,2023,5,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0000204,CUST00546,2023-05-16 10:06:00,Electronics,27118.71,Ahmedabad,Online,Approved,Classic,0.005,79444,135.59,26983.12,2023,5,2,Tuesday,1,Large (15K-50K),0,1,1
TXN0000205,CUST00127,2023-01-30 15:45:00,Entertainment,2124.01,Delhi,Emi,Approved,Platinum,0.015,521333,31.86,2092.15,2023,1,1,Monday,0,Small (1K-5K),0,1,0
TXN0000206,CUST00002,2023-04-02 11:22:00,Online Shopping,5610.16,Chennai,Swipe,Reversed,Infinite,0.02,716739,112.2,5497.96,2023,4,2,Sunday,0,Medium (5K-15K),1,0,0
TXN0000207,CUST00653,2023-11-29 17:54:00,Grocery,3076.6,Mumbai,Swipe,Approved,Gold,0.01,251936,30.77,3045.83,2023,11,4,Wednesday,0,Small (1K-5K),0,1,0
TXN0000208,CUST00438,2024-05-25 01:51:00,Healthcare,4420.69,Jaipur,Contactless,Approved,Platinum,0.015,394036,66.31,4354.38,2024,5,2,Saturday,0,Small (1K-5K),1,1,0
TXN0000209,CUST00475,2024-08-24 08:40:00,Grocery,1650.12,Hyderabad,Online,Approved,Gold,0.01,160028,16.5,1633.62,2024,8,3,Saturday,0,Small (1K-5K),1,1,0
TXN0000210,CUST00503,2024-12-16 01:17:00,Electronics,21607.75,Lucknow,Emi,Approved,Classic,0.005,144339,108.04,21499.71,2024,12,4,Monday,0,Large (15K-50K),0,1,1
TXN0000211,CUST00504,2023-06-05 04:57:00,Dining,2473.45,Delhi,Swipe,Approved,Platinum,0.015,457455,37.1,2436.35,2023,6,2,Monday,0,Small (1K-5K),0,1,0
TXN0000212,CUST00611,2024-10-25 21:43:00,Dining,2089.74,Mumbai,Swipe,Approved,Classic,0.005,94020,10.45,2079.29,2024,10,4,Friday,0,Small (1K-5K),0,1,0
TXN0000213,CUST00446,2023-11-03 10:25:00,Dining,142.13,Pune,Online,Approved,Platinum,0.015,356673,2.13,140.0,2023,11,4,Friday,0,Micro (<1K),0,1,0
TXN0000214,CUST00364,2023-11-09 02:05:00,Healthcare,327.66,Ahmedabad,Swipe,Approved,Gold,0.01,152050,3.28,324.38,2023,11,4,Thursday,0,Micro (<1K),0,1,0
TXN0000215,CUST00404,2024-08-30 19:10:00,Dining,1063.59,Hyderabad,Online,Approved,Platinum,0.015,305069,15.95,1047.64,2024,8,3,Friday,0,Small (1K-5K),0,1,0
TXN0000216,CUST00364,2024-01-16 11:54:00,Fuel,2110.46,Mumbai,Emi,Approved,Gold,0.01,152050,21.1,2089.36,2024,1,1,Tuesday,0,Small (1K-5K),0,1,0
TXN0000217,CUST00599,2023-03-31 04:20:00,Travel,7412.72,Mumbai,Swipe,Approved,Classic,0.005,86347,37.06,7375.66,2023,3,1,Friday,0,Medium (5K-15K),0,1,0
TXN0000218,CUST00007,2023-08-27 16:51:00,Grocery,3275.09,Pune,Online,Approved,Classic,0.005,68289,16.38,3258.71,2023,8,3,Sunday,0,Small (1K-5K),1,1,0
TXN0000219,CUST00765,2023-02-06 15:49:00,Fuel,3153.6,Delhi,Online,Approved,Classic,0.005,92245,15.77,3137.83,2023,2,1,Monday,0,Small (1K-5K),0,1,0
TXN0000220,CUST00424,2024-06-13 02:37:00,Dining,3000.3,Chennai,Online,Approved,Gold,0.01,215412,30.0,2970.3,2024,6,2,Thursday,0,Small (1K-5K),0,1,0
TXN0000221,CUST00733,2023-04-04 07:52:00,Travel,14020.87,Delhi,Swipe,Approved,Gold,0.01,176712,140.21,13880.66,2023,4,2,Tuesday,0,Medium (5K-15K),0,1,1
TXN0000222,CUST00651,2023-12-20 00:22:00,Fuel,3067.33,Jaipur,Swipe,Approved,Classic,0.005,113654,15.34,3051.99,2023,12,4,Wednesday,0,Small (1K-5K),0,1,0
TXN0000223,CUST00699,2023-08-17 23:44:00,Dining,1293.7,Delhi,Swipe,Approved,Classic,0.005,148858,6.47,1287.23,2023,8,3,Thursday,0,Small (1K-5K),0,1,0
TXN0000224,CUST00993,2023-11-14 19:16:00,Grocery,2318.02,Chennai,Emi,Approved,Classic,0.005,136846,11.59,2306.43,2023,11,4,Tuesday,0,Small (1K-5K),0,1,0
TXN0000225,CUST00566,2023-03-12 19:45:00,Dining,749.71,Hyderabad,Online,Approved,Gold,0.01,151453,7.5,742.21,2023,3,1,Sunday,0,Micro (<1K),1,1,0
TXN0000226,CUST00324,2024-04-26 03:21:00,Online Shopping,7517.25,Mumbai,Contactless,Approved,Classic,0.005,136163,37.59,7479.66,2024,4,2,Friday,0,Medium (5K-15K),0,1,0
TXN0000227,CUST00024,2024-12-09 15:54:00,Healthcare,7431.89,Lucknow,Swipe,Approved,Classic,0.005,135181,37.16,7394.73,2024,12,4,Monday,0,Medium (5K-15K),0,1,0
TXN0000228,CUST00478,2023-11-18 11:31:00,Healthcare,2802.8,Jaipur,Swipe,Approved,Gold,0.01,263918,28.03,2774.77,2023,11,4,Saturday,0,Small (1K-5K),1,1,0
TXN0000229,CUST00539,2023-05-05 12:27:00,Healthcare,100.0,Bengaluru,Online,Approved,Gold,0.01,172228,1.0,99.0,2023,5,2,Friday,0,Micro (<1K),0,1,0
TXN0000230,CUST00962,2023-08-25 05:32:00,Grocery,1353.52,Lucknow,Contactless,Approved,Gold,0.01,215632,13.54,1339.98,2023,8,3,Friday,0,Small (1K-5K),0,1,0
TXN0000231,CUST00680,2024-10-08 20:08:00,Travel,8098.97,Ahmedabad,Online,Approved,Platinum,0.015,410970,121.48,7977.49,2024,10,4,Tuesday,0,Medium (5K-15K),0,1,0
TXN0000232,CUST00628,2023-10-12 13:15:00,Fuel,1139.04,Hyderabad,Online,Approved,Gold,0.01,166322,11.39,1127.65,2023,10,4,Thursday,0,Small (1K-5K),0,1,0
TXN0000233,CUST00906,2023-01-18 13:07:00,Grocery,1263.63,Jaipur,Online,Approved,Platinum,0.015,425758,18.95,1244.68,2023,1,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0000234,CUST00796,2024-02-25 04:54:00,Dining,1984.16,Chennai,Swipe,Approved,Platinum,0.015,591072,29.76,1954.4,2024,2,1,Sunday,0,Small (1K-5K),1,1,0
TXN0000235,CUST00704,2023-03-18 21:42:00,Dining,2393.75,Delhi,Contactless,Approved,Classic,0.005,131439,11.97,2381.78,2023,3,1,Saturday,0,Small (1K-5K),1,1,0
TXN0000236,CUST00664,2024-07-03 21:23:00,Travel,100.0,Ahmedabad,Swipe,Approved,Classic,0.005,53534,0.5,99.5,2024,7,3,Wednesday,0,Micro (<1K),0,1,0
TXN0000237,CUST00651,2024-03-18 07:20:00,Online Shopping,3169.6,Hyderabad,Online,Approved,Classic,0.005,113654,15.85,3153.75,2024,3,1,Monday,0,Small (1K-5K),0,1,0
TXN0000238,CUST00364,2023-05-15 00:55:00,Grocery,2545.21,Delhi,Online,Approved,Gold,0.01,152050,25.45,2519.76,2023,5,2,Monday,0,Small (1K-5K),0,1,0
TXN0000239,CUST00681,2023-01-01 14:27:00,Electronics,8399.09,Pune,Swipe,Approved,Platinum,0.015,538393,125.99,8273.1,2023,1,1,Sunday,0,Medium (5K-15K),1,1,0
TXN0000240,CUST00304,2023-03-16 10:02:00,Grocery,2783.42,Mumbai,Contactless,Approved,Gold,0.01,163144,27.83,2755.59,2023,3,1,Thursday,0,Small (1K-5K),0,1,0
TXN0000241,CUST00363,2023-10-24 04:03:00,Online Shopping,4205.43,Ahmedabad,Contactless,Approved,Gold,0.01,288658,42.05,4163.38,2023,10,4,Tuesday,0,Small (1K-5K),0,1,0
TXN0000242,CUST00589,2023-11-18 19:35:00,Grocery,1961.69,Jaipur,Swipe,Approved,Classic,0.005,105933,9.81,1951.88,2023,11,4,Saturday,0,Small (1K-5K),1,1,0
TXN0000243,CUST00827,2024-11-06 12:32:00,,6813.05,Kolkata,Online,Approved,Classic,0.005,147370,34.07,6778.98,2024,11,4,Wednesday,0,Medium (5K-15K),0,1,0
TXN0000244,CUST00339,2024-01-03 21:41:00,Fuel,2418.73,Jaipur,Online,Declined,Gold,0.01,232883,24.19,2394.54,2024,1,1,Wednesday,0,Small (1K-5K),0,0,0
TXN0000245,CUST00321,2024-03-06 19:28:00,Fuel,1589.21,Delhi,Swipe,Approved,Gold,0.01,160418,15.89,1573.32,2024,3,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0000246,CUST00045,2024-04-16 02:19:00,,1601.92,Mumbai,Online,Approved,Classic,0.005,129131,8.01,1593.91,2024,4,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0000247,CUST00767,2023-07-14 21:13:00,Dining,1819.89,Kolkata,Online,Reversed,Platinum,0.015,345436,27.3,1792.59,2023,7,3,Friday,0,Small (1K-5K),0,0,0
TXN0000248,CUST00858,2024-12-10 13:01:00,Dining,684.88,Hyderabad,Online,Approved,Gold,0.01,176892,6.85,678.03,2024,12,4,Tuesday,0,Micro (<1K),0,1,0
TXN0000249,CUST00640,2024-06-01 01:47:00,Dining,318.42,Lucknow,Contactless,Approved,Classic,0.005,104921,1.59,316.83,2024,6,2,Saturday,0,Micro (<1K),1,1,0
TXN0000250,CUST00414,2024-08-30 01:06:00,Grocery,2655.43,Ahmedabad,Swipe,Approved,Gold,0.01,188821,26.55,2628.88,2024,8,3,Friday,0,Small (1K-5K),0,1,0
TXN0000251,CUST00209,2023-02-15 02:58:00,Travel,11022.55,Bengaluru,Online,Approved,Classic,0.005,52757,55.11,10967.44,2023,2,1,Wednesday,0,Medium (5K-15K),0,1,1
TXN0000252,CUST00386,2023-10-19 13:46:00,Dining,1020.3,Kolkata,Contactless,Approved,Platinum,0.015,431659,15.3,1005.0,2023,10,4,Thursday,0,Small (1K-5K),0,1,0
TXN0000253,CUST00297,2023-04-09 01:46:00,Dining,2006.05,Kolkata,Swipe,Approved,Platinum,0.015,414137,30.09,1975.96,2023,4,2,Sunday,0,Small (1K-5K),1,1,0
TXN0000254,CUST00322,2023-08-10 19:09:00,Healthcare,4347.86,Lucknow,Emi,Declined,Gold,0.01,171491,43.48,4304.38,2023,8,3,Thursday,0,Small (1K-5K),0,0,0
TXN0000255,CUST00809,2024-05-12 16:33:00,Online Shopping,5099.57,Jaipur,Online,Approved,Gold,0.01,274062,51.0,5048.57,2024,5,2,Sunday,0,Medium (5K-15K),1,1,0
TXN0000256,CUST00136,2024-05-27 17:06:00,Healthcare,3907.05,Hyderabad,Contactless,Approved,Classic,0.005,51504,19.54,3887.51,2024,5,2,Monday,0,Small (1K-5K),0,1,0
TXN0000257,CUST00805,2024-07-04 19:13:00,Grocery,573.54,Lucknow,Contactless,Approved,Classic,0.005,103005,2.87,570.67,2024,7,3,Thursday,0,Micro (<1K),0,1,0
TXN0000258,CUST00298,2023-02-09 08:51:00,Grocery,4051.88,Mumbai,Online,Approved,Classic,0.005,57665,20.26,4031.62,2023,2,1,Thursday,0,Small (1K-5K),0,1,0
TXN0000259,CUST00761,2024-02-05 21:07:00,Online Shopping,5893.68,Kolkata,Swipe,Approved,Classic,0.005,113372,29.47,5864.21,2024,2,1,Monday,0,Medium (5K-15K),0,1,0
TXN0000260,CUST00193,2024-01-31 07:35:00,Dining,944.29,Lucknow,Swipe,Approved,Platinum,0.015,411043,14.16,930.13,2024,1,1,Wednesday,0,Micro (<1K),0,1,0
TXN0000261,CUST00964,2024-06-19 03:26:00,,2485.89,Pune,Swipe,Approved,Classic,0.005,61970,12.43,2473.46,2024,6,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0000262,CUST00879,2024-06-04 15:45:00,Healthcare,3856.58,Mumbai,Online,Approved,Classic,0.005,69555,19.28,3837.3,2024,6,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0000263,CUST00814,2024-07-02 23:22:00,Healthcare,3421.32,Jaipur,Swipe,Approved,Platinum,0.015,588562,51.32,3370.0,2024,7,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0000264,CUST00985,2023-04-01 16:52:00,Healthcare,7086.12,Lucknow,Online,Approved,Gold,0.01,237374,70.86,7015.26,2023,4,2,Saturday,0,Medium (5K-15K),1,1,0
TXN0000265,CUST00530,2024-12-02 11:59:00,Dining,100.0,Ahmedabad,Swipe,Approved,Platinum,0.015,468951,1.5,98.5,2024,12,4,Monday,0,Micro (<1K),0,1,0
TXN0000266,CUST00815,2024-03-06 19:02:00,Grocery,728.56,Lucknow,Swipe,Approved,Platinum,0.015,473429,10.93,717.63,2024,3,1,Wednesday,0,Micro (<1K),0,1,0
TXN0000267,CUST00109,2023-12-25 20:02:00,Online Shopping,100.0,Hyderabad,Online,Approved,Classic,0.005,147647,0.5,99.5,2023,12,4,Monday,0,Micro (<1K),0,1,0
TXN0000268,CUST00209,2024-11-07 18:24:00,Dining,1871.89,Chennai,Online,Approved,Classic,0.005,52757,9.36,1862.53,2024,11,4,Thursday,0,Small (1K-5K),0,1,0
TXN0000269,CUST00434,2023-12-09 12:48:00,Healthcare,4588.03,Ahmedabad,Contactless,Approved,Classic,0.005,71299,22.94,4565.09,2023,12,4,Saturday,0,Small (1K-5K),1,1,0
TXN0000270,CUST00811,2024-07-24 17:48:00,Fuel,2489.28,Delhi,Swipe,Approved,Infinite,0.02,1156711,49.79,2439.49,2024,7,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0000271,CUST00919,2023-06-14 12:30:00,Healthcare,2921.75,Pune,Swipe,Approved,Platinum,0.015,451049,43.83,2877.92,2023,6,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0000272,CUST00687,2023-06-30 16:02:00,Dining,2165.89,Lucknow,Emi,Approved,Gold,0.01,216131,21.66,2144.23,2023,6,2,Friday,0,Small (1K-5K),0,1,0
TXN0000273,CUST00146,2023-01-13 15:09:00,Dining,1533.2,Delhi,Swipe,Approved,Classic,0.005,106985,7.67,1525.53,2023,1,1,Friday,0,Small (1K-5K),0,1,0
TXN0000274,CUST00905,2024-05-14 05:52:00,Healthcare,4981.45,Ahmedabad,Contactless,Approved,Classic,0.005,70585,24.91,4956.54,2024,5,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0000275,CUST00664,2023-01-02 23:40:00,Entertainment,2275.11,Chennai,Online,Approved,Classic,0.005,53534,11.38,2263.73,2023,1,1,Monday,0,Small (1K-5K),0,1,0
TXN0000276,CUST00857,2024-07-21 03:43:00,Online Shopping,2172.03,Lucknow,Swipe,Approved,Classic,0.005,114340,10.86,2161.17,2024,7,3,Sunday,0,Small (1K-5K),1,1,0
TXN0000277,CUST00165,2024-11-15 09:28:00,Grocery,2154.84,Bengaluru,Online,Approved,Classic,0.005,119514,10.77,2144.07,2024,11,4,Friday,0,Small (1K-5K),0,1,0
